EnterQueueTimestamp_year,EnterQueueTimestamp_month,EnterQueueTimestamp_day,EnterQueueTimestamp_day_of_week,EnterQueueTimestamp_hour,EnterQueueTimestamp_minute,party_size,queue_62868,queue_69991,queue_66421,queue_75252,queue_5000000899,time_since_last_ticket,pushed_back_by_consumer,pushed_back_by_host,pushed_back_by_system,entering_host,result_arrived,result_no_show,result_removed,result_left,result_removed_by_system,time_to_redeem,time_to_confirm,pulled_status_updates,summoning_host
2018,1,1,1,15,28,1,0,0,0,1,0,40,10,0,0,-1,1,0,0,0,0,125,-1,0,23
2018,1,1,1,15,28,1,0,0,1,0,0,-1,0,0,0,-1,0,1,0,0,0,-1,-1,0,8
2018,1,1,1,15,29,1,0,0,0,1,0,13,0,0,0,-1,1,0,0,0,0,255,-1,0,-1
2018,1,1,1,15,30,1,0,1,0,0,0,1,0,0,0,-1,0,1,0,0,0,-1,-1,0,4
2018,1,1,1,15,31,1,0,1,0,0,0,1,20,0,0,-1,0,1,0,0,0,-1,-1,0,26
2018,1,1,1,15,31,1,0,1,0,0,0,1,0,0,0,-1,1,0,0,0,0,1395,-1,0,4
2018,1,1,1,15,31,1,0,0,0,1,0,236,0,0,0,-1,0,1,0,0,0,-1,-1,1,14
2018,1,1,1,15,31,1,0,1,0,0,0,2,0,0,0,-1,0,1,0,0,0,-1,-1,0,4
2018,1,1,1,15,32,1,0,1,0,0,0,1,0,0,0,-1,0,1,0,0,0,-1,-1,0,4
2018,1,1,1,15,33,1,0,0,1,0,0,-1,0,0,0,-1,1,0,0,0,0,23,-1,0,11
2018,1,1,1,15,33,1,0,0,1,0,0,-1,0,0,0,-1,1,0,0,0,0,25,-1,0,8
2018,1,1,1,15,34,1,0,0,0,1,0,171,0,0,0,-1,0,1,0,0,0,-1,-1,1,18
2018,1,1,1,15,35,1,0,0,0,1,0,60,0,0,0,-1,1,0,0,0,0,24,-1,8,39
2018,1,1,1,15,35,1,0,1,0,0,0,1,0,0,0,-1,0,1,0,0,0,-1,-1,0,4
2018,1,1,1,15,36,1,0,0,0,1,0,-1,0,0,0,129426,1,0,0,0,0,133,-1,0,41
2018,1,1,1,15,39,1,0,0,0,1,0,31,0,0,0,-1,1,0,0,0,0,70,-1,5,18
2018,1,1,1,15,42,1,0,1,0,0,0,1,50,0,0,-1,0,1,0,0,0,-1,-1,2,26
2018,1,1,1,15,43,1,0,1,0,0,0,1,0,0,0,-1,0,1,0,0,0,-1,-1,0,4
2018,1,1,1,15,43,1,0,0,0,1,0,-1,0,0,0,129396,1,0,0,0,0,44,-1,0,18
2018,1,1,1,15,43,1,1,0,0,0,0,-1,0,0,0,-1,1,0,0,0,0,1148,-1,0,1
2018,1,1,1,15,46,1,0,1,0,0,0,1,0,0,0,-1,0,1,0,0,0,-1,-1,0,4
2018,1,1,1,15,46,1,0,0,0,1,0,46,0,0,0,-1,0,1,0,0,0,-1,-1,0,41
2018,1,1,1,15,47,1,0,0,0,1,0,664,0,0,0,-1,0,1,0,0,0,-1,-1,0,41
2018,1,1,1,15,47,1,0,1,0,0,0,1,0,0,0,-1,0,1,0,0,0,-1,-1,0,4
2018,1,1,1,15,47,1,0,1,0,0,0,1,10,0,0,-1,0,1,0,0,0,-1,-1,0,26
2018,1,1,1,15,47,1,0,0,0,1,0,-1,0,0,0,-1,0,0,0,1,0,-1,-1,4,-1
2018,1,1,1,15,50,1,0,1,0,0,0,-1,0,0,0,-1,0,0,0,1,0,-1,-1,0,-1
2018,1,1,1,15,52,1,0,1,0,0,0,1,10,0,0,-1,0,1,0,0,0,-1,-1,0,26
2018,1,1,1,15,53,1,0,1,0,0,0,1,0,0,0,-1,0,1,0,0,0,-1,-1,0,4
2018,1,1,1,15,53,1,0,1,0,0,0,1,0,0,0,-1,0,1,0,0,0,-1,-1,0,4
2018,1,1,1,15,54,1,0,1,0,0,0,1,0,0,0,-1,0,1,0,0,0,-1,-1,0,4
2018,1,1,1,15,55,1,0,0,0,1,0,12,0,0,0,129396,1,0,0,0,0,27,-1,9,39
2018,1,1,1,15,57,1,0,1,0,0,0,1,0,0,0,-1,0,1,0,0,0,-1,-1,0,4
2018,1,1,1,15,58,1,0,1,0,0,0,1,0,0,0,-1,0,1,0,0,0,-1,-1,0,4
2018,1,1,1,15,59,1,0,0,1,0,0,-1,0,0,0,-1,0,1,0,0,0,-1,-1,0,8
2018,1,1,1,16,0,1,0,1,0,0,0,1,0,0,0,-1,0,1,0,0,0,-1,-1,0,4
2018,1,1,1,16,0,1,0,1,0,0,0,195,0,0,0,-1,0,1,0,0,0,-1,-1,0,4
2018,1,1,1,16,2,1,0,0,1,0,0,-1,0,0,0,-1,1,0,0,0,0,18,-1,0,11
2018,1,1,1,16,3,1,1,0,0,0,0,-1,0,0,0,219538,1,0,0,0,0,1114,-1,0,1
2018,1,1,1,16,3,1,0,0,0,1,0,20,0,0,0,-1,1,0,0,0,0,72,-1,3,21
2018,1,1,1,16,4,1,0,1,0,0,0,57,0,0,0,-1,0,1,0,0,0,-1,-1,0,26
2018,1,1,1,16,4,1,0,1,0,0,0,2,0,0,0,-1,0,1,0,0,0,-1,-1,0,26
2018,1,1,1,16,5,1,0,1,0,0,0,1,0,0,0,-1,0,1,0,0,0,-1,-1,0,26
2018,1,1,1,16,5,1,0,0,1,0,0,-1,0,0,0,-1,0,1,0,0,0,-1,-1,0,8
2018,1,1,1,16,5,1,0,1,0,0,0,2,0,0,0,-1,0,1,0,0,0,-1,-1,1,26
2018,1,1,1,16,5,1,1,0,0,0,0,-1,0,0,0,219538,1,0,0,0,0,-1,-1,0,-1
2018,1,1,1,16,6,1,0,1,0,0,0,2,0,0,0,-1,0,1,0,0,0,-1,-1,0,26
2018,1,1,1,16,6,1,0,1,0,0,0,1,0,0,0,-1,0,1,0,0,0,-1,-1,2,26
2018,1,1,1,16,7,1,0,1,0,0,0,1,10,0,0,-1,0,1,0,0,0,-1,-1,0,26
2018,1,1,1,16,9,1,0,0,0,1,0,203,0,0,0,-1,1,0,0,0,0,90,-1,0,41
2018,1,1,1,16,9,1,0,1,0,0,0,1,0,0,0,-1,0,1,0,0,0,-1,-1,0,26
2018,1,1,1,16,10,1,0,1,0,0,0,1,0,0,0,-1,0,1,0,0,0,-1,-1,0,26
2018,1,1,1,16,10,1,0,1,0,0,0,1,0,0,0,-1,0,1,0,0,0,-1,-1,0,26
2018,1,1,1,16,11,1,0,0,1,0,0,-1,0,0,0,-1,0,1,0,0,0,-1,-1,0,8
2018,1,1,1,16,11,1,0,1,0,0,0,1,0,0,0,-1,0,1,0,0,0,-1,-1,0,26
2018,1,1,1,16,11,1,0,0,0,1,0,-1,0,0,0,129396,1,0,0,0,0,77,-1,0,41
2018,1,1,1,16,13,1,0,1,0,0,0,1,0,0,0,-1,0,1,0,0,0,-1,-1,0,26
2018,1,1,1,16,13,1,0,0,0,1,0,1019,0,0,0,-1,1,0,0,0,0,77,-1,11,14
2018,1,1,1,16,14,1,0,1,0,0,0,1,0,0,0,-1,0,1,0,0,0,-1,-1,0,26
2018,1,1,1,16,14,1,0,1,0,0,0,1,0,0,0,-1,0,1,0,0,0,-1,-1,0,26
2018,1,1,1,16,14,1,0,1,0,0,0,1,0,0,0,-1,0,1,0,0,0,-1,-1,0,26
2018,1,1,1,16,14,1,0,1,0,0,0,1,0,0,0,-1,0,1,0,0,0,-1,-1,0,26
2018,1,1,1,16,15,1,0,1,0,0,0,2,0,0,0,-1,0,1,0,0,0,-1,-1,0,26
2018,1,1,1,16,15,1,0,1,0,0,0,139,0,0,0,-1,1,0,0,0,0,2,-1,0,12
2018,1,1,1,16,16,1,0,1,0,0,0,1,0,0,0,-1,0,1,0,0,0,-1,-1,1,26
2018,1,1,1,16,16,1,0,0,1,0,0,-1,0,0,0,-1,1,0,0,0,0,48,-1,0,8
2018,1,1,1,16,16,1,0,1,0,0,0,1,0,0,0,-1,0,1,0,0,0,-1,-1,1,26
2018,1,1,1,16,17,1,0,1,0,0,0,1,10,0,0,-1,0,1,0,0,0,-1,-1,1,26
2018,1,1,1,16,18,1,0,1,0,0,0,1,0,0,0,-1,0,1,0,0,0,-1,-1,0,26
2018,1,1,1,16,18,1,0,0,0,1,0,474,0,0,0,-1,1,0,0,0,0,16,-1,3,39
2018,1,1,1,16,19,1,0,0,0,1,0,-1,0,0,0,-1,0,0,0,1,0,-1,-1,4,-1
2018,1,1,1,16,21,1,0,0,0,1,0,183,0,0,0,276712,1,0,0,0,0,5,-1,0,21
2018,1,1,1,16,22,1,0,0,0,1,0,49,0,0,0,-1,1,0,0,0,0,240,-1,0,41
2018,1,1,1,16,23,1,0,0,0,1,0,187,0,0,0,-1,1,0,0,0,0,106,-1,5,14
2018,1,1,1,16,28,1,0,1,0,0,0,-1,0,0,0,-1,0,0,0,1,0,-1,-1,0,-1
2018,1,1,1,16,29,1,0,1,0,0,0,1,0,0,0,-1,0,1,0,0,0,-1,-1,0,26
2018,1,1,1,16,30,1,0,1,0,0,0,1,0,0,0,-1,0,1,0,0,0,-1,-1,0,26
2018,1,1,1,16,30,1,0,1,0,0,0,1,0,0,0,-1,1,0,0,0,0,250,-1,0,26
2018,1,1,1,16,32,1,0,0,0,1,0,336,0,0,0,-1,1,0,0,0,0,93,-1,6,41
2018,1,1,1,16,33,1,0,0,0,1,0,113,0,0,0,-1,1,0,0,0,0,223,-1,3,23
2018,1,1,1,16,34,1,0,1,0,0,0,1,0,0,0,-1,0,1,0,0,0,-1,-1,0,26
2018,1,1,1,16,38,1,0,0,0,1,0,333,0,0,0,-1,1,0,0,0,0,47,-1,0,14
2018,1,1,1,16,40,1,0,1,0,0,0,1,0,0,0,-1,1,0,0,0,0,40,-1,0,26
2018,1,1,1,16,41,1,0,1,0,0,0,1,0,0,0,-1,0,1,0,0,0,-1,-1,0,26
2018,1,1,1,16,45,1,0,1,0,0,0,-1,0,0,0,-1,0,0,0,1,0,-1,-1,1,-1
2018,1,1,1,16,45,1,0,1,0,0,0,1,10,0,0,-1,0,1,0,0,0,-1,-1,0,26
2018,1,1,1,16,46,1,0,0,0,1,0,28,0,0,0,-1,1,0,0,0,0,99,-1,5,28
2018,1,1,1,16,49,1,0,1,0,0,0,1,0,0,0,-1,0,1,0,0,0,-1,-1,0,26
2018,1,1,1,16,50,1,0,0,0,1,0,-1,0,0,0,-1,0,0,0,1,0,-1,-1,0,-1
2018,1,1,1,16,51,1,0,0,0,1,0,273,0,0,0,-1,1,0,0,0,0,935,-1,1,23
2018,1,1,1,16,51,1,0,1,0,0,0,1,0,0,0,-1,0,1,0,0,0,-1,-1,0,26
2018,1,1,1,17,1,1,0,1,0,0,0,1,0,0,0,-1,1,0,0,0,0,336,-1,0,26
2018,1,1,1,17,3,1,0,0,0,1,0,-1,0,0,0,129396,1,0,0,0,0,435,-1,0,14
2018,1,1,1,17,7,1,0,0,0,1,0,146,0,0,0,-1,1,0,0,0,0,105,-1,7,21
2018,1,1,1,17,8,1,0,0,0,1,0,110,0,0,0,-1,1,0,0,0,0,250,-1,14,18
2018,1,1,1,17,20,1,0,0,0,1,0,255,0,0,0,-1,1,0,0,0,0,93,-1,0,18
2018,1,1,1,17,21,1,0,0,0,1,0,284,0,0,0,-1,1,0,0,0,0,75,-1,1,14
2018,1,1,1,17,38,1,1,0,0,0,0,-1,0,0,0,219538,1,0,0,0,0,397,-1,0,1
2018,1,1,1,17,44,1,1,0,0,0,0,-1,0,0,0,219538,0,0,1,0,0,-1,-1,0,-1
2018,1,1,1,18,6,1,1,0,0,0,0,2521,0,0,0,-1,1,0,0,0,0,1158,-1,0,1
2018,1,1,1,18,18,1,1,0,0,0,0,1333,0,0,0,219538,1,0,0,0,0,860,-1,0,1
2018,1,1,1,18,59,1,1,0,0,0,0,-1,0,0,0,219548,1,0,0,0,0,1,-1,0,1
2018,1,1,1,20,5,1,1,0,0,0,0,-1,0,0,0,219538,0,0,1,0,0,-1,-1,0,-1
2018,1,1,1,20,52,1,1,0,0,0,0,-1,0,0,0,219538,1,0,0,0,0,1,-1,0,1
2018,1,1,1,20,52,1,1,0,0,0,0,267,0,0,0,219538,1,0,0,0,0,295,-1,0,1
2018,1,1,1,20,58,1,1,0,0,0,0,303,0,0,0,-1,1,0,0,0,0,927,-1,0,1
2018,1,1,1,21,7,1,1,0,0,0,0,-1,0,0,0,219538,0,0,1,0,0,-1,-1,0,-1
2018,1,1,1,21,53,1,1,0,0,0,0,-1,0,0,0,219538,1,0,0,0,0,1,-1,0,1
2018,1,1,2,8,59,1,0,1,0,0,0,-1,0,0,0,-1,1,0,0,0,0,122,-1,0,15
2018,1,1,2,8,59,1,0,1,0,0,0,17,0,0,0,-1,1,0,0,0,0,11,-1,0,15
2018,1,1,2,8,59,1,0,1,0,0,0,2,0,0,0,-1,0,1,0,0,0,-1,-1,0,26
2018,1,1,2,9,0,1,0,1,0,0,0,23,0,0,0,-1,1,0,0,0,0,11,-1,0,15
2018,1,1,2,9,0,1,0,1,0,0,0,35,0,0,0,-1,0,1,0,0,0,-1,-1,0,15
2018,1,1,2,9,0,1,0,1,0,0,0,287,0,0,0,-1,0,1,0,0,0,-1,-1,0,15
2018,1,1,2,9,0,1,0,1,0,0,0,146,0,0,0,-1,1,0,0,0,0,18,-1,0,12
2018,1,1,2,9,0,1,0,1,0,0,0,84,0,0,0,-1,1,0,0,0,0,40,-1,0,15
2018,1,1,2,9,0,1,0,1,0,0,0,22,0,0,0,-1,1,0,0,0,0,23,-1,0,12
2018,1,1,2,9,0,1,0,1,0,0,0,48,0,0,0,-1,1,0,0,0,0,2,-1,0,5
2018,1,1,2,9,0,1,0,1,0,0,0,138,10,0,0,-1,1,0,0,0,0,2,-1,0,5
2018,1,1,2,9,0,1,0,1,0,0,0,19,0,0,0,-1,0,1,0,0,0,-1,-1,0,12
2018,1,1,2,9,0,1,0,1,0,0,0,105,0,0,0,-1,0,1,0,0,0,-1,-1,0,12
2018,1,1,2,9,1,1,0,1,0,0,0,13,0,0,0,-1,1,0,0,0,0,20,-1,0,12
2018,1,1,2,9,1,1,0,1,0,0,0,15,0,0,0,-1,0,1,0,0,0,-1,-1,0,26
2018,1,1,2,9,1,1,0,1,0,0,0,2,0,0,0,-1,1,0,0,0,0,19,-1,0,15
2018,1,1,2,9,1,1,0,1,0,0,0,30,0,0,0,-1,1,0,0,0,0,22,-1,0,15
2018,1,1,2,9,1,1,0,1,0,0,0,177,0,0,0,-1,0,1,0,0,0,-1,-1,0,15
2018,1,1,2,9,1,1,0,1,0,0,0,34,0,0,0,-1,1,0,0,0,0,23,-1,0,15
2018,1,1,2,9,1,1,0,1,0,0,0,121,0,0,0,-1,0,1,0,0,0,-1,-1,0,26
2018,1,1,2,9,1,1,0,1,0,0,0,34,0,0,0,-1,1,0,0,0,0,25,-1,0,12
2018,1,1,2,9,3,1,0,1,0,0,0,162,10,0,0,-1,1,0,0,0,0,4,-1,0,5
2018,1,1,2,9,3,1,0,0,1,0,0,-1,0,0,0,-1,1,0,0,0,0,24,-1,0,8
2018,1,1,2,9,5,1,0,0,1,0,0,-1,0,0,0,-1,1,0,0,0,0,13,-1,0,11
2018,1,1,2,9,6,1,0,1,0,0,0,174,0,0,0,-1,0,1,0,0,0,-1,-1,0,15
2018,1,1,2,9,6,1,0,1,0,0,0,25,0,0,0,-1,0,1,0,0,0,-1,-1,1,15
2018,1,1,2,9,6,1,0,1,0,0,0,225,0,0,0,-1,0,1,0,0,0,-1,-1,0,26
2018,1,1,2,9,6,1,0,1,0,0,0,25,0,0,0,-1,1,0,0,0,0,186,-1,0,15
2018,1,1,2,9,7,1,0,1,0,0,0,10,0,0,0,-1,0,1,0,0,0,-1,-1,0,26
2018,1,1,2,9,7,1,0,1,0,0,0,53,0,0,0,-1,0,1,0,0,0,-1,-1,0,26
2018,1,1,2,9,8,1,0,1,0,0,0,8,0,0,0,-1,0,1,0,0,0,-1,-1,0,12
2018,1,1,2,9,9,1,0,0,0,1,0,572,0,0,0,-1,1,0,0,0,0,160,-1,0,30
2018,1,1,2,9,10,1,0,1,0,0,0,1,0,0,0,-1,1,0,0,0,0,33,-1,0,15
2018,1,1,2,9,10,1,0,0,0,1,0,162,0,0,0,-1,1,0,0,0,0,40,-1,0,6
2018,1,1,2,9,12,1,0,1,0,0,0,16,0,0,0,-1,0,1,0,0,0,-1,-1,0,12
2018,1,1,2,9,12,1,0,1,0,0,0,-1,0,0,0,-1,0,0,0,1,0,-1,-1,0,-1
2018,1,1,2,9,12,1,0,1,0,0,0,3,0,0,0,-1,0,1,0,0,0,-1,-1,3,26
2018,1,1,2,9,14,1,0,1,0,0,0,25,0,0,0,-1,1,0,0,0,0,24,-1,0,12
2018,1,1,2,9,15,1,0,1,0,0,0,147,0,0,0,-1,0,1,0,0,0,-1,-1,0,15
2018,1,1,2,9,15,1,0,0,0,1,0,1333,0,0,0,-1,1,0,0,0,0,44,-1,1,6
2018,1,1,2,9,15,1,0,1,0,0,0,29,0,0,0,-1,1,0,0,0,0,31,-1,0,15
2018,1,1,2,9,16,1,0,1,0,0,0,138,0,0,0,-1,0,1,0,0,0,-1,-1,0,26
2018,1,1,2,9,19,1,0,0,0,1,0,305,0,0,0,-1,1,0,0,0,0,40,-1,0,6
2018,1,1,2,9,19,1,0,1,0,0,0,15,0,0,0,-1,0,1,0,0,0,-1,-1,0,26
2018,1,1,2,9,20,1,0,1,0,0,0,28,0,0,0,-1,0,1,0,0,0,-1,-1,0,26
2018,1,1,2,9,20,1,0,1,0,0,0,26,0,0,0,-1,0,1,0,0,0,-1,-1,0,26
2018,1,1,2,9,20,1,0,1,0,0,0,-1,0,0,0,-1,0,0,0,1,0,-1,-1,0,-1
2018,1,1,2,9,20,1,0,1,0,0,0,14,0,0,0,-1,0,1,0,0,0,-1,-1,0,15
2018,1,1,2,9,22,1,0,1,0,0,0,103,0,0,0,-1,1,0,0,0,0,25,-1,0,12
2018,1,1,2,9,23,1,0,0,0,1,0,469,0,0,0,-1,1,0,0,0,0,44,-1,0,6
2018,1,1,2,9,24,1,0,0,0,1,0,2243,0,0,0,-1,1,0,0,0,0,33,-1,0,18
2018,1,1,2,9,24,1,0,1,0,0,0,210,0,0,0,-1,0,1,0,0,0,-1,-1,0,26
2018,1,1,2,9,25,1,0,1,0,0,0,14,0,0,0,-1,0,1,0,0,0,-1,-1,0,26
2018,1,1,2,9,25,1,0,1,0,0,0,22,0,0,0,-1,0,1,0,0,0,-1,-1,2,12
2018,1,1,2,9,26,1,0,1,0,0,0,135,20,0,0,-1,0,1,0,0,0,-1,-1,1,26
2018,1,1,2,9,27,1,0,1,0,0,0,62,0,0,0,-1,1,0,0,0,0,24,-1,0,12
2018,1,1,2,9,28,1,0,1,0,0,0,322,0,0,0,-1,1,0,0,0,0,21,-1,0,15
2018,1,1,2,9,28,1,0,1,0,0,0,151,0,0,0,-1,1,0,0,0,0,14,-1,0,15
2018,1,1,2,9,29,1,0,1,0,0,0,83,0,0,0,-1,1,0,0,0,0,26,-1,0,12
2018,1,1,2,9,30,1,0,0,0,1,0,179,0,0,0,-1,1,0,0,0,0,89,-1,0,6
2018,1,1,2,9,30,1,0,1,0,0,0,82,0,0,0,-1,1,0,0,0,0,4,-1,0,5
2018,1,1,2,9,31,1,0,1,0,0,0,250,0,0,0,-1,0,1,0,0,0,-1,-1,0,26
2018,1,1,2,9,32,1,0,1,0,0,0,137,0,0,0,-1,0,1,0,0,0,-1,-1,0,12
2018,1,1,2,9,32,1,0,1,0,0,0,182,0,0,0,-1,1,0,0,0,0,2,-1,0,5
2018,1,1,2,9,33,1,0,1,0,0,0,283,0,0,0,-1,1,0,0,0,0,25,-1,0,15
2018,1,1,2,9,33,1,0,1,0,0,0,59,0,0,0,-1,1,0,0,0,0,18,-1,0,15
2018,1,1,2,9,34,1,0,1,0,0,0,51,10,0,0,-1,0,1,0,0,0,-1,-1,2,26
2018,1,1,2,9,35,1,0,1,0,0,0,-1,0,0,0,-1,0,0,0,1,0,-1,-1,0,-1
2018,1,1,2,9,35,1,0,1,0,0,0,120,0,0,0,-1,0,1,0,0,0,-1,-1,0,26
2018,1,1,2,9,37,1,0,0,0,1,0,246,0,0,0,-1,0,1,0,0,0,-1,-1,0,18
2018,1,1,2,9,40,1,0,1,0,0,0,33,0,0,0,-1,0,1,0,0,0,-1,-1,0,26
2018,1,1,2,9,40,1,0,1,0,0,0,116,0,0,0,-1,1,0,0,0,0,777,-1,0,26
2018,1,1,2,9,40,1,0,0,0,1,0,-1,0,0,0,-1,0,0,0,1,0,-1,-1,0,-1
2018,1,1,2,9,40,1,0,1,0,0,0,59,0,0,0,-1,0,1,0,0,0,-1,-1,0,26
2018,1,1,2,9,41,1,0,0,1,0,0,-1,0,0,0,-1,1,0,0,0,0,24,-1,0,8
2018,1,1,2,9,42,1,0,1,0,0,0,163,0,0,0,-1,1,0,0,0,0,39,-1,0,12
2018,1,1,2,9,42,1,0,1,0,0,0,121,0,0,0,-1,0,1,0,0,0,-1,-1,0,26
2018,1,1,2,9,45,1,0,0,0,1,0,211,0,0,0,-1,1,0,0,0,0,88,-1,6,18
2018,1,1,2,9,45,1,0,1,0,0,0,24,0,0,0,-1,0,1,0,0,0,-1,-1,0,26
2018,1,1,2,9,46,1,0,0,1,0,0,-1,0,0,0,-1,1,0,0,0,0,18,-1,0,11
2018,1,1,2,9,49,1,0,1,0,0,0,15,0,0,0,-1,0,1,0,0,0,-1,-1,1,26
2018,1,1,2,9,50,1,0,0,0,1,0,239,0,0,0,-1,1,0,0,0,0,43,-1,0,30
2018,1,1,2,9,50,1,0,1,0,0,0,-1,0,0,0,-1,0,0,0,1,0,-1,-1,0,-1
2018,1,1,2,9,51,1,0,1,0,0,0,36,0,0,0,-1,0,1,0,0,0,-1,-1,0,26
2018,1,1,2,9,51,1,0,1,0,0,0,13,0,0,0,-1,1,0,0,0,0,28,-1,0,15
2018,1,1,2,9,51,1,0,1,0,0,0,16,0,0,0,-1,0,1,0,0,0,-1,-1,0,15
2018,1,1,2,9,52,1,0,1,0,0,0,173,0,0,0,-1,1,0,0,0,0,2,-1,0,5
2018,1,1,2,9,53,1,0,1,0,0,0,-1,0,0,0,-1,0,0,0,1,0,-1,-1,0,-1
2018,1,1,2,9,54,1,0,0,1,0,0,-1,0,0,0,-1,0,1,0,0,0,-1,-1,0,11
2018,1,1,2,9,54,1,0,1,0,0,0,-1,0,0,0,-1,0,0,0,1,0,-1,-1,0,-1
2018,1,1,2,9,56,1,0,1,0,0,0,15,0,0,0,-1,1,0,0,0,0,20,-1,0,15
2018,1,1,2,9,58,1,0,1,0,0,0,-1,0,0,0,-1,0,0,0,1,0,-1,-1,0,-1
2018,1,1,2,10,1,1,0,0,1,0,0,-1,0,0,0,-1,0,1,0,0,0,-1,-1,0,11
2018,1,1,2,10,1,1,0,1,0,0,0,343,0,0,0,-1,1,0,0,0,0,46,-1,0,12
2018,1,1,2,10,4,1,0,0,1,0,0,-1,0,0,0,-1,0,1,0,0,0,-1,-1,0,8
2018,1,1,2,10,7,1,0,0,1,0,0,-1,0,0,0,-1,1,0,0,0,0,14,-1,0,8
2018,1,1,2,10,7,1,0,1,0,0,0,433,0,0,0,-1,0,1,0,0,0,-1,-1,0,25
2018,1,1,2,10,7,1,0,1,0,0,0,18,0,0,0,-1,0,1,0,0,0,-1,-1,0,25
2018,1,1,2,10,8,1,0,1,0,0,0,16,0,0,0,-1,1,0,0,0,0,33,-1,0,17
2018,1,1,2,10,9,1,0,1,0,0,0,12,0,0,0,-1,1,0,0,0,0,29,-1,0,25
2018,1,1,2,10,9,1,0,0,1,0,0,-1,0,0,0,-1,1,0,0,0,0,23,-1,0,11
2018,1,1,2,10,9,1,0,0,1,0,0,41,0,0,0,-1,1,0,0,0,0,26,-1,0,8
2018,1,1,2,10,10,1,0,1,0,0,0,-1,0,0,0,-1,1,0,0,0,0,-1,-1,0,-1
2018,1,1,2,10,11,1,0,1,0,0,0,526,0,0,0,-1,1,0,0,0,0,19,-1,2,25
2018,1,1,2,10,11,1,0,1,0,0,0,418,20,0,0,-1,0,1,0,0,0,-1,-1,7,17
2018,1,1,2,10,11,1,0,0,1,0,0,-1,0,0,0,-1,1,0,0,0,0,23,-1,0,8
2018,1,1,2,10,12,1,0,0,0,1,0,423,0,0,0,-1,1,0,0,0,0,28,-1,5,30
2018,1,1,2,10,12,1,0,0,1,0,0,149,0,0,0,-1,1,0,0,0,0,18,-1,0,8
2018,1,1,2,10,12,1,0,1,0,0,0,167,0,0,0,-1,0,1,0,0,0,-1,-1,0,25
2018,1,1,2,10,13,1,0,1,0,0,0,58,0,0,0,-1,1,0,0,0,0,61,-1,5,25
2018,1,1,2,10,13,1,0,1,0,0,0,245,20,0,0,-1,1,0,0,0,0,2,-1,2,5
2018,1,1,2,10,13,1,0,1,0,0,0,112,0,0,0,-1,1,0,0,0,0,3,-1,0,5
2018,1,1,2,10,14,1,0,1,0,0,0,306,0,0,0,-1,1,0,0,0,0,3,-1,0,17
2018,1,1,2,10,14,1,0,0,1,0,0,32,0,0,0,-1,1,0,0,0,0,13,-1,0,11
2018,1,1,2,10,15,1,0,1,0,0,0,7,0,0,0,-1,1,0,0,0,0,43,-1,0,25
2018,1,1,2,10,15,1,0,0,0,1,0,702,0,0,0,-1,1,0,0,0,0,87,-1,4,6
2018,1,1,2,10,17,1,0,1,0,0,0,315,0,0,0,-1,1,0,0,0,0,4,-1,0,5
2018,1,1,2,10,17,1,0,1,0,0,0,529,0,0,0,-1,0,1,0,0,0,-1,-1,0,4
2018,1,1,2,10,18,1,0,1,0,0,0,15,0,0,0,-1,1,0,0,0,0,24,-1,1,4
2018,1,1,2,10,18,1,0,0,1,0,0,-1,0,0,0,-1,1,0,0,0,0,16,-1,0,8
2018,1,1,2,10,19,1,0,1,0,0,0,-1,0,0,0,-1,1,0,0,0,0,-1,-1,0,-1
2018,1,1,2,10,20,1,0,1,0,0,0,198,0,0,0,-1,0,1,0,0,0,-1,-1,0,26
2018,1,1,2,10,20,1,0,0,1,0,0,-1,0,0,0,-1,1,0,0,0,0,38,-1,0,11
2018,1,1,2,10,20,1,0,1,0,0,0,21,0,0,0,-1,0,1,0,0,0,-1,-1,0,57
2018,1,1,2,10,22,1,0,1,0,0,0,112,10,0,0,-1,0,1,0,0,0,-1,-1,3,17
2018,1,1,2,10,22,1,0,1,0,0,0,2,0,0,0,-1,0,1,0,0,0,-1,-1,0,26
2018,1,1,2,10,23,1,0,1,0,0,0,83,0,0,0,-1,0,1,0,0,0,-1,-1,0,4
2018,1,1,2,10,24,1,0,0,1,0,0,-1,0,0,0,-1,0,1,0,0,0,-1,-1,0,8
2018,1,1,2,10,27,1,0,0,0,1,0,2,30,0,0,-1,1,0,0,0,0,316,-1,2,-1
2018,1,1,2,10,30,1,0,1,0,0,0,19,0,0,0,-1,1,0,0,0,0,29,-1,9,4
2018,1,1,2,10,32,1,0,1,0,0,0,110,0,0,0,-1,0,1,0,0,0,-1,-1,0,57
2018,1,1,2,10,33,1,0,1,0,0,0,10,0,0,0,-1,0,1,0,0,0,-1,-1,0,17
2018,1,1,2,10,39,1,0,1,0,0,0,114,0,0,0,-1,0,1,0,0,0,-1,-1,0,17
2018,1,1,2,10,39,1,0,0,1,0,0,-1,0,0,0,-1,0,1,0,0,0,-1,-1,0,8
2018,1,1,2,10,39,1,0,1,0,0,0,633,0,0,0,-1,1,0,0,0,0,22,-1,4,17
2018,1,1,2,10,41,1,0,1,0,0,0,6,0,0,0,-1,1,0,0,0,0,30,-1,0,4
2018,1,1,2,10,42,1,0,1,0,0,0,706,0,0,0,-1,1,0,0,0,0,23,-1,0,25
2018,1,1,2,10,43,1,0,1,0,0,0,279,0,0,0,-1,0,1,0,0,0,-1,-1,0,4
